título,preço,condomínio,iptu,área,quartos,banheiros,vagas,url,latitude,longitude,bairro
"Apartamento na Rua Padre Nestor de Alencar, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 290.000 - Viva Real",R$ 290.000,,,64,2,1,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS290000-id-92732078/,-8.217357,-34.924593,Barra de Jangada
"Apartamento na Rua Padre Nestor de Alencar, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 290.000 - Viva Real",R$ 290.000,,,64,2,1,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS290000-id-92732079/,-8.217357,-34.924593,Barra de Jangada
"Apartamento na Rua Padre Nestor de Alencar, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 290.000 - Viva Real",R$ 290.000,,,64,2,1,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS290000-id-92732080/,-8.217357,-34.924593,Barra de Jangada
"Apartamento na Rua Padre Nestor de Alencar, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 290.000 - Viva Real",R$ 290.000,,,64,2,1,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS290000-id-92732104/,-8.217357,-34.924593,Barra de Jangada
"Apartamento na Rua Padre Nestor de Alencar, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 290.000 - Viva Real",R$ 290.000,,,64,2,1,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS290000-id-92732106/,-8.217357,-34.924593,Barra de Jangada
"Apartamento na Rua Padre Nestor de Alencar, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 290.000 - Viva Real",R$ 290.000,,,64,2,1,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS290000-id-92732135/,-8.217357,-34.924593,Barra de Jangada
"Apartamento na Rua Padre Nestor de Alencar, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 290.000 - Viva Real",R$ 290.000,,,64,2,1,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS290000-id-92732108/,-8.217357,-34.924593,Barra de Jangada
"Apartamento na Rua Padre Nestor de Alencar, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 290.000 - Viva Real",R$ 290.000,,,64,2,1,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS290000-id-92732093/,-8.217357,-34.924593,Barra de Jangada
"Apartamento na Rua Padre Nestor de Alencar, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 290.000 - Viva Real",R$ 290.000,,,64,2,1,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS290000-id-92732099/,-8.217357,-34.924593,Barra de Jangada
"Apartamento na Rua Padre Nestor de Alencar, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 290.000 - Viva Real",R$ 290.000,,,64,2,1,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS290000-id-92732111/,-8.217357,-34.924593,Barra de Jangada
"Apartamento na Rua Padre Nestor de Alencar, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 290.000 - Viva Real",R$ 290.000,,,64,2,1,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS290000-id-92732114/,-8.217357,-34.924593,Barra de Jangada
"Apartamento na Rua Padre Nestor de Alencar, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 290.000 - Viva Real",R$ 290.000,,,64,2,1,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS290000-id-92732101/,-8.217357,-34.924593,Barra de Jangada
"Apartamento na Rua Padre Nestor de Alencar, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 290.000 - Viva Real",R$ 290.000,,,64,2,1,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS290000-id-92732103/,-8.217357,-34.924593,Barra de Jangada
"Apartamento na Rua Padre Nestor de Alencar, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 290.000 - Viva Real",R$ 290.000,,,64,2,1,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS290000-id-92732128/,-8.217357,-34.924593,Barra de Jangada
"Apartamento na Rua Padre Nestor de Alencar, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 290.000 - Viva Real",R$ 290.000,,,64,2,1,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS290000-id-92732120/,-8.217357,-34.924593,Barra de Jangada
"Apartamento na Rua Padre Nestor de Alencar, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 290.000 - Viva Real",R$ 290.000,,,64,2,1,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS290000-id-92732123/,-8.217357,-34.924593,Barra de Jangada
"Apartamento na Rua Padre Nestor de Alencar, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 290.000 - Viva Real",R$ 290.000,,,64,2,1,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS290000-id-92732125/,-8.217357,-34.924593,Barra de Jangada
"Apartamento na Rua Padre Nestor de Alencar, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 290.000 - Viva Real",R$ 290.000,,,64,2,1,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS290000-id-92732124/,-8.217357,-34.924593,Barra de Jangada
"Apartamento na Rua Padre Nestor de Alencar, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 290.000 - Viva Real",R$ 290.000,,,64,2,1,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS290000-id-92732133/,-8.217357,-34.924593,Barra de Jangada
"Apartamento na Rua Padre Nestor de Alencar, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 290.000 - Viva Real",R$ 290.000,,,64,2,1,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS290000-id-92732126/,-8.217357,-34.924593,Barra de Jangada
"Apartamento na Rua Padre Nestor de Alencar, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 290.000 - Viva Real",R$ 290.000,,,64,2,1,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS290000-id-92732117/,-8.217357,-34.924593,Barra de Jangada
"Apartamento na Rua Padre Nestor de Alencar, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 290.000 - Viva Real",R$ 290.000,,,64,2,1,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS290000-id-92732072/,-8.217357,-34.924593,Barra de Jangada
"Apartamento na Rua Padre Nestor de Alencar, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 290.000 - Viva Real",R$ 290.000,,,64,2,1,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS290000-id-92732137/,-8.217357,-34.924593,Barra de Jangada
"Apartamento na Avenida Ulisses Montarroyos, 6337, Barra de Jangada em Jaboatão dos Guararapes, por R$ 274.900 - Viva Real",R$ 274.900,R$ 1,R$ 1,65,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-65m2-venda-RS274900-id-95360301/,-8.204277,-34.921758,Barra de Jangada
"Apartamento na Avenida Bernardo Vieira de Melo, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 290.000 - Viva Real",R$ 290.000,R$ 1,R$ 1,64,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS290000-id-1037154275/,-8.221676,-34.945149,Barra de Jangada
"Apartamento na Avenida da Barra, 2002, Barra de Jangada em Jaboatão dos Guararapes, por R$ 315.000 - Viva Real",R$ 315.000,R$ 300,R$ 1,64,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS315000-id-94370802/,-8.225051,-34.947602,Barra de Jangada
"Apartamento 42 m² na Barra de Jangada em Jaboatão dos Guararapes, por R$ 115.000 - Viva Real",R$ 115.000,,,42,2,1,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-42m2-venda-RS115000-id-94600008/,-8.226949,-34.939399,Barra de Jangada
"Apartamento na Rua da Paz, 100, Barra de Jangada em Jaboatão dos Guararapes, por R$ 115.000 - Viva Real",R$ 115.000,R$ 1,R$ 1,42,2,1,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-42m2-venda-RS115000-id-94409238/,-8.225764,-34.938747,Barra de Jangada
"Apartamento na Avenida Bernardo Vieira de Melo, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 275.000 - Viva Real",R$ 275.000,R$ 300,R$ 1,64,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS275000-id-93810966/,-8.21763,-34.921705,Barra de Jangada
"Apartamento na Avenida Ulisses Montarroyos, 6337, Barra de Jangada em Jaboatão dos Guararapes, por R$ 300.000 - Viva Real",R$ 300.000,,,65,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-65m2-venda-RS300000-id-93460382/,-8.204277,-34.921758,Barra de Jangada
"Apartamento na Avenida Ulisses Montarroyos, 6337, Barra de Jangada em Jaboatão dos Guararapes, por R$ 280.000 - Viva Real",R$ 280.000,,,66,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-66m2-venda-RS280000-id-90835845/,-8.204277,-34.921758,Barra de Jangada
"Apartamento 64 m² na Barra de Jangada em Jaboatão dos Guararapes, por R$ 260.000 - Viva Real",R$ 260.000,R$ 350,,64,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS260000-id-87274245/,-8.217591,-34.922353,Barra de Jangada
"Apartamento na Avenida Ulisses Montarroyos, 808, Barra de Jangada em Jaboatão dos Guararapes, por R$ 300.000 - Viva Real",R$ 300.000,,,66,3,1,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-66m2-venda-RS300000-id-86573171/,-8.214031,-34.924515,Barra de Jangada
"Apartamento na Avenida Bernardo Vieira de Melo, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 270.000 - Viva Real",R$ 270.000,,,64,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS270000-id-92560475/,-8.221676,-34.945149,Barra de Jangada
"Apartamento na Avenida Bernardo Vieira de Melo, 8054, Barra de Jangada em Jaboatão dos Guararapes, por R$ 169.000 - Viva Real",R$ 169.000,,,33,1,1,,https://www.vivareal.com.br/imovel/apartamento-1-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-33m2-venda-RS169000-id-95420789/,-8.21763,-34.921705,Barra de Jangada
"Apartamento 64 m² em Barra de Jangada em Jaboatão dos Guararapes, por R$ 260.000 - Viva Real",R$ 260.000,R$ 250,,64,3,1,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS260000-id-76877014/,,,Barra de Jangada
"Apartamento 64 m² em Barra de Jangada em Jaboatão dos Guararapes, por R$ 270.000 - Viva Real",R$ 270.000,,,64,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS270000-id-72178181/,-8.2182,-34.9296,Barra de Jangada
"Apartamento na Avenida da Barra, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 300.000 - Viva Real",R$ 300.000,,,64,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS300000-id-92692888/,-8.225051,-34.947602,Barra de Jangada
"Apartamento na Avenida da Barra, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 300.000 - Viva Real",R$ 300.000,,,64,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS300000-id-92693054/,-8.225051,-34.947602,Barra de Jangada
"Apartamento na Avenida Bernardo Vieira de Melo, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 250.000 - Viva Real",R$ 250.000,,,64,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS250000-id-95330478/,-8.221676,-34.945149,Barra de Jangada
"Apartamento na Avenida Bernardo Vieira de Melo, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 250.000 - Viva Real",R$ 250.000,,,64,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS250000-id-95330452/,-8.221676,-34.945149,Barra de Jangada
"Apartamento na Avenida Bernardo Vieira de Melo, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 250.000 - Viva Real",R$ 250.000,,,64,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS250000-id-95330475/,-8.221676,-34.945149,Barra de Jangada
"Apartamento na Avenida Bernardo Vieira de Melo, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 250.000 - Viva Real",R$ 250.000,,,64,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS250000-id-95330454/,-8.221676,-34.945149,Barra de Jangada
"Apartamento na Avenida Bernardo Vieira de Melo, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 250.000 - Viva Real",R$ 250.000,,,64,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS250000-id-95330466/,-8.221676,-34.945149,Barra de Jangada
"Apartamento na Avenida Bernardo Vieira de Melo, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 250.000 - Viva Real",R$ 250.000,,,64,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS250000-id-95329487/,-8.221676,-34.945149,Barra de Jangada
"Apartamento 35 m² na Barra de Jangada em Jaboatão dos Guararapes, por R$ 290.000 - Viva Real",R$ 290.000,,,35,1,1,1,https://www.vivareal.com.br/imovel/apartamento-1-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-35m2-venda-RS290000-id-73562501/,-8.209032,-34.92153,Barra de Jangada
"Apartamento 65 m² em Barra de Jangada em Jaboatão dos Guararapes, por R$ 250.000 - Viva Real",R$ 250.000,,,65,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-65m2-venda-RS250000-id-77651658/,,,Barra de Jangada
"Apartamento 65 m² em Barra de Jangada em Jaboatão dos Guararapes, por R$ 265.000 - Viva Real",R$ 265.000,,,65,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-65m2-venda-RS265000-id-74278878/,,,Barra de Jangada
"Apartamento 65 m² em Barra de Jangada em Jaboatão dos Guararapes, por R$ 265.000 - Viva Real",R$ 265.000,,,65,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-65m2-venda-RS265000-id-78486455/,,,Barra de Jangada
"Apartamento 65 m² na Barra de Jangada em Jaboatão dos Guararapes, por R$ 299.000 - Viva Real",R$ 299.000,,,65,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-65m2-venda-RS299000-id-93399435/,-8.208599,-34.922931,Barra de Jangada
"Apartamento 65 m² na Barra de Jangada em Jaboatão dos Guararapes, por R$ 299.000 - Viva Real",R$ 299.000,,,65,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-65m2-venda-RS299000-id-93490627/,-8.208599,-34.922931,Barra de Jangada
"Apartamento 45 m² em Barra de Jangada em Jaboatão dos Guararapes, por R$ 220.000 - Viva Real",R$ 220.000,,,45,2,1,,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-45m2-venda-RS220000-id-83190918/,-8.221676,-34.945149,Barra de Jangada
"Apartamento 64 m² em Barra de Jangada em Jaboatão dos Guararapes, por R$ 255.000 - Viva Real",R$ 255.000,R$ 340,,64,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS255000-id-70164568/,,,Barra de Jangada
"Apartamento na Avenida Bernardo Vieira de Melo, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 275.000 - Viva Real",R$ 275.000,R$ 300,R$ 1,64,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS275000-id-93892029/,-8.221676,-34.945149,Barra de Jangada
"Apartamento na Rua Padre Nestor de Alencar, sn, Barra de Jangada em Jaboatão dos Guararapes, por R$ 397.000 - Viva Real",R$ 397.000,,,81,3,3,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-81m2-venda-RS397000-id-92145755/,-8.221676,-34.945149,Barra de Jangada
"Apartamento 64 m² na Barra de Jangada em Jaboatão dos Guararapes, por R$ 320.000 - Viva Real",R$ 320.000,R$ 270,,64,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS320000-id-66761320/,-8.227821,-34.943006,Barra de Jangada
"Apartamento na Avenida Bernardo Vieira de Melo, 8054, Barra de Jangada em Jaboatão dos Guararapes, por R$ 219.000 - Viva Real",R$ 219.000,,,33,1,1,1,https://www.vivareal.com.br/imovel/apartamento-1-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-33m2-venda-RS219000-id-83391531/,-8.21763,-34.921705,Barra de Jangada
"Apartamento na Rua Padre Nestor de Alencar, sn, Barra de Jangada em Jaboatão dos Guararapes, por R$ 385.000 - Viva Real",R$ 385.000,,,81,3,3,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-81m2-venda-RS385000-id-93301864/,-8.221676,-34.945149,Barra de Jangada
"Apartamento na Avenida Bernardo Vieira de Melo, sn, Barra de Jangada em Jaboatão dos Guararapes, por R$ 270.000 - Viva Real",R$ 270.000,,,65,3,3,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-65m2-venda-RS270000-id-93975934/,-8.221676,-34.945149,Barra de Jangada
"Apartamento na Avenida Ulisses Montarroyos, 6337, Barra de Jangada em Jaboatão dos Guararapes, por R$ 320.000 - Viva Real",R$ 320.000,R$ 450,R$ 1,66,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-66m2-venda-RS320000-id-93406719/,-8.204277,-34.921758,Barra de Jangada
"Apartamento na Avenida Bernardo Vieira de Melo, 8122, Barra de Jangada em Jaboatão dos Guararapes, por R$ 250.000 - Viva Real",R$ 250.000,,,64,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barra-de-jangada-bairros-jaboatao-dos-guararapes-com-garagem-64m2-venda-RS250000-id-94969815/,-8.221676,-34.945149,Barra de Jangada
